student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S08077,79.2,12.4,34.7,60.6,5.45,28.9,56.55
S08078,91.4,23.6,61.1,67.5,5.6,45.4,63.29
S08079,83.6,8.6,42.7,60.3,7.43,58.8,59.14
S08080,93.3,18.7,59.1,82.7,8.1,12.9,58.91
S08081,73.0,18.9,44.6,50.6,7.26,27.9,57.2
S08082,91.4,5.3,50.8,57.3,8.02,94.5,73.73
S08083,74.7,14.9,37.9,48.1,5.56,64.7,48.05
S08084,87.8,19.8,59.5,64.1,5.65,84.7,66.28
S08085,65.4,21.0,55.3,65.3,10.0,72.3,61.61
S08086,82.4,16.6,58.2,67.1,8.98,62.9,66.54
S08087,60.2,22.7,44.0,51.4,8.42,48.8,62.92
S08088,77.3,17.2,40.2,61.4,6.71,62.6,60.23
S08089,84.4,18.1,49.9,61.5,7.21,84.0,61.61
S08090,74.8,19.8,54.2,69.4,7.5,71.5,62.58
S08091,69.5,24.5,55.0,61.3,9.08,58.3,57.37
S08092,88.5,13.3,60.5,79.4,7.98,51.6,72.23
S08093,79.0,14.6,53.4,56.2,8.13,65.0,64.13
S08094,75.1,13.3,48.6,59.5,7.3,44.4,48.19
S08095,80.4,15.7,57.6,62.5,8.45,65.0,64.05
S08096,100.0,28.0,62.9,77.3,7.86,41.0,68.76
S08097,91.5,22.0,62.6,67.6,7.55,47.9,65.13
S08098,91.6,10.1,53.8,53.7,6.61,34.4,60.81
S08099,84.4,13.8,57.2,62.1,7.36,46.2,66.14
S08100,81.7,20.6,53.8,71.0,6.2,41.3,66.1
S08101,56.0,11.7,51.0,49.7,7.45,88.8,50.51
S08102,73.2,12.9,53.8,64.1,7.61,37.1,59.99
S08103,75.2,27.4,55.4,60.1,4.61,62.7,55.74
S08104,61.3,13.7,41.1,50.0,7.22,36.1,53.71
S08105,68.4,24.7,51.5,69.0,6.09,55.9,60.57
S08106,60.2,26.8,42.4,55.6,8.1,60.8,55.88
S08107,79.6,12.9,58.4,67.5,8.26,18.0,55.73
S08108,88.2,11.8,51.4,64.0,6.99,27.0,61.87
S08109,91.1,16.1,62.4,80.0,8.16,35.9,67.06
S08110,84.1,10.4,63.2,61.7,8.21,28.9,57.25
S08111,70.4,18.8,53.5,72.3,7.22,56.7,58.32
S08112,60.7,16.6,48.9,67.7,9.34,59.9,52.37
S08113,62.4,20.5,38.5,53.9,6.63,33.7,52.72
S08114,67.3,27.8,59.8,71.9,9.27,57.5,70.66
S08115,71.1,23.7,48.7,59.4,7.23,46.5,50.66
S08116,78.4,21.4,53.6,63.5,6.49,53.0,54.55
S08117,69.9,4.2,40.5,54.3,7.08,42.4,37.67
S08118,83.4,21.1,44.5,55.3,6.18,64.8,65.77
S08119,77.7,30.1,56.5,77.1,8.44,87.7,76.37
S08120,80.1,1.0,44.1,54.2,5.58,70.5,54.63
S08121,91.4,22.8,62.8,76.6,9.17,82.9,83.92
S08122,68.2,16.9,40.0,48.6,6.38,26.9,52.41
S08123,84.2,12.1,65.3,76.9,8.5,41.5,65.11
S08124,79.9,23.6,53.1,65.3,7.53,66.3,65.91
S08125,76.7,30.0,42.2,59.6,7.82,85.2,61.14
S08126,88.9,23.4,59.9,64.0,6.79,68.0,61.73
S08127,88.8,15.4,55.1,67.2,7.92,34.5,60.15
S08128,70.5,11.4,46.7,51.8,7.66,46.3,51.19
S08129,78.2,19.0,45.5,59.1,5.75,61.7,46.75
S08130,82.8,24.1,50.3,66.9,6.34,51.7,55.39
S08131,77.3,15.3,58.5,61.7,6.85,39.0,50.9
S08132,85.9,16.0,53.3,65.0,6.59,49.2,52.4
S08133,82.8,37.8,65.2,83.4,9.0,54.7,83.12
S08134,98.3,25.6,58.4,72.7,7.51,33.3,68.16
S08135,64.7,26.1,57.6,60.8,6.57,74.7,60.63
S08136,78.8,7.8,51.8,59.9,6.91,46.2,56.54
S08137,70.9,13.0,52.0,56.5,6.89,53.5,59.64
S08138,86.0,18.5,54.7,64.4,7.15,75.7,66.5
S08139,63.8,11.0,47.2,49.0,6.21,52.5,58.67
S08140,83.5,29.2,56.1,69.1,6.52,74.6,68.46
S08141,73.7,27.9,53.8,66.3,8.42,34.4,66.69
S08142,72.7,14.3,51.6,64.1,7.72,63.7,55.14
S08143,65.5,30.5,63.7,71.7,7.32,71.8,56.92
S08144,75.3,18.0,51.9,57.1,7.5,38.4,58.52
S08145,90.8,36.1,68.4,73.4,7.45,51.4,81.51
S08146,79.7,19.0,58.7,69.6,7.25,51.8,59.08
S08147,86.3,22.0,60.5,69.9,8.12,59.2,65.21
S08148,96.6,27.8,71.7,80.3,8.03,64.5,83.12
S08149,82.6,26.9,37.0,57.2,5.61,36.8,57.31
S08150,74.4,21.6,40.0,53.1,7.34,53.8,51.26
S08151,84.7,17.0,58.1,66.4,5.69,86.8,56.53
S08152,74.6,21.6,50.0,64.9,8.26,76.1,67.63
S08153,75.0,12.3,52.2,57.9,8.42,70.9,57.87
S08154,64.8,19.1,56.2,58.9,6.77,51.1,56.28
S08155,89.3,10.2,53.2,64.5,7.36,97.6,53.59
S08156,76.1,5.5,49.6,57.6,4.97,75.6,53.22
S08157,81.8,18.4,53.9,73.4,8.67,55.7,71.97
S08158,69.6,26.8,58.0,66.7,8.35,59.4,64.12
S08159,84.4,24.5,59.9,64.1,8.88,45.8,70.62
S08160,72.4,17.4,63.9,73.4,9.28,62.9,64.31
S08161,78.6,30.2,49.5,73.1,6.03,66.9,69.63
S08162,88.8,14.0,50.9,70.8,8.57,69.1,67.6
S08163,87.9,4.6,52.8,65.7,9.28,51.4,57.49
S08164,79.8,2.7,39.4,53.7,5.71,25.5,32.85
S08165,62.3,9.7,39.7,55.3,7.29,59.8,44.94
S08166,100.0,23.7,54.4,71.7,7.06,69.1,71.9
S08167,97.5,13.6,65.8,82.2,8.53,35.4,74.97
S08168,87.2,21.2,55.1,56.5,4.63,53.2,55.17
S08169,72.5,29.5,62.3,70.6,9.68,81.8,80.87
S08170,78.9,10.3,45.1,61.0,7.36,30.9,63.12
S08171,74.6,21.3,51.3,68.3,8.6,49.3,67.88
S08172,92.6,21.8,44.4,62.5,7.43,84.7,58.15
S08173,82.6,12.0,55.1,63.4,8.09,58.2,64.85
S08174,72.2,27.5,40.2,49.9,4.71,44.5,50.75
S08175,75.3,16.0,57.5,59.5,7.04,54.9,55.3
S08176,91.2,15.3,49.4,70.2,8.52,71.5,68.03
S08177,96.0,32.8,59.0,75.2,7.85,50.9,77.49
S08178,95.3,21.7,51.4,71.5,5.54,67.0,67.64
S08179,87.6,24.5,59.4,65.1,7.57,59.7,71.59
S08180,77.5,27.5,62.2,66.5,6.52,61.3,65.94
S08181,47.6,13.4,29.5,45.6,6.41,68.2,34.84
S08182,83.0,26.7,48.4,63.3,5.68,49.1,74.29
S08183,80.0,14.5,44.7,56.1,8.24,36.1,54.4
S08184,81.4,14.2,60.1,75.0,8.84,64.5,61.81
S08185,80.5,16.1,55.3,70.3,10.0,52.4,58.71
S08186,66.7,13.6,40.8,60.4,5.73,46.0,51.48
S08187,85.6,23.8,57.3,70.0,8.42,65.5,69.26
S08188,86.3,19.9,58.3,76.4,8.5,80.5,69.09
S08189,86.8,14.6,50.0,61.1,6.8,51.9,67.86
S08190,89.5,22.7,47.3,62.4,6.4,55.2,66.24
S08191,86.0,16.1,49.9,64.2,6.2,31.4,51.94
S08192,75.9,15.7,43.5,48.9,6.87,50.5,65.9
S08193,79.3,18.3,57.6,56.3,7.74,59.4,52.29
S08194,80.9,21.2,58.6,67.3,9.13,54.6,66.55
S08195,81.1,20.7,51.0,60.5,8.83,47.8,58.97
S08196,90.0,15.5,62.9,55.4,5.56,69.5,62.58
S08197,86.4,23.9,63.0,73.3,6.55,56.2,71.63
S08198,100.0,16.4,77.0,78.6,9.06,100.0,74.53
S08199,100.0,13.4,52.0,65.3,6.62,59.2,68.61
S08200,80.8,7.7,43.9,59.1,7.43,0.1,52.54
S08201,41.6,24.9,41.4,48.0,5.45,32.8,55.86
S08202,92.4,18.1,66.6,77.6,8.88,65.6,77.53
S08203,74.6,19.5,45.2,56.2,5.2,42.1,50.95
S08204,72.0,25.3,33.4,54.0,5.53,43.4,59.93
S08205,76.0,14.7,47.8,60.2,8.76,30.2,54.09
S08206,75.5,8.4,57.2,63.5,9.8,45.5,63.7
S08207,86.1,18.5,49.1,52.3,7.15,58.9,62.55
S08208,64.4,20.2,39.7,57.8,7.44,62.7,52.54
S08209,69.2,16.2,50.0,58.1,8.59,34.6,45.3
S08210,83.4,28.3,37.9,72.1,7.85,71.1,75.46
S08211,86.2,1.0,43.7,61.4,7.05,31.2,53.36
S08212,86.4,25.8,52.2,71.1,6.92,63.8,67.11
S08213,72.1,23.5,47.7,60.7,5.62,61.7,58.2
S08214,70.2,21.2,54.3,65.7,7.78,36.3,66.8
S08215,74.9,1.0,47.2,58.8,7.39,33.9,62.52
S08216,82.4,27.0,59.4,71.3,6.97,62.6,73.63
S08217,94.9,10.8,49.7,64.2,6.3,43.8,60.4
S08218,59.5,14.4,32.9,44.0,6.42,51.2,47.6
S08219,77.8,16.8,53.6,59.1,8.24,68.7,63.54
S08220,66.7,20.9,46.9,62.6,8.56,64.6,54.55
S08221,63.5,22.5,39.2,60.4,7.11,36.7,58.61
S08222,89.7,24.2,58.9,69.2,6.98,53.9,59.62
S08223,85.4,23.7,44.0,62.2,6.48,36.3,63.04
S08224,84.5,19.8,61.5,65.0,8.62,72.4,64.7
S08225,89.2,20.9,48.1,63.5,7.54,85.7,70.24
S08226,75.2,10.4,47.9,53.7,7.94,38.1,56.07
S08227,75.7,12.7,47.1,54.4,7.93,54.4,53.61
S08228,100.0,24.3,65.8,76.5,7.13,73.3,67.53
S08229,77.5,23.9,52.6,61.5,6.1,55.5,69.71
S08230,87.4,23.1,47.4,66.8,6.3,66.2,62.81
S08231,80.1,14.4,54.1,70.4,8.85,56.0,73.84
S08232,61.5,24.4,53.9,54.3,6.63,33.9,49.03
S08233,59.6,9.9,50.9,44.8,7.01,57.4,47.3
S08234,74.2,25.5,40.4,51.6,6.14,77.5,44.19
S08235,90.6,16.2,58.2,62.6,6.04,61.3,66.12
S08236,87.9,29.8,62.8,74.0,6.58,87.5,77.45
S08237,89.1,7.3,58.7,74.0,9.53,19.6,59.26
S08238,70.1,30.3,54.8,66.0,8.29,62.6,63.32
S08239,96.2,15.5,51.0,70.1,6.87,42.0,60.39
S08240,70.4,15.3,44.8,72.8,8.8,37.5,58.04
S08241,82.1,19.4,54.6,64.8,7.32,81.7,60.63
S08242,79.9,13.1,54.4,65.7,9.13,49.9,68.51
S08243,78.3,17.5,61.5,67.8,10.0,48.0,63.87
S08244,93.4,12.8,61.0,74.3,8.73,61.9,56.25
S08245,72.9,13.1,63.9,71.3,7.61,11.9,57.93
S08246,66.5,21.4,58.8,62.4,8.34,82.1,60.6
S08247,80.2,11.7,53.5,61.2,7.52,93.1,52.26
S08248,76.0,12.6,29.8,45.5,5.3,73.3,48.62
S08249,100.0,8.4,55.1,61.6,6.71,63.2,48.74
S08250,86.8,14.5,59.1,66.3,6.36,50.7,63.22
S08251,75.9,27.2,48.7,62.5,6.69,33.5,61.02
S08252,69.4,12.1,66.7,69.3,9.65,78.9,61.49
S08253,61.2,12.9,52.2,69.0,8.85,73.3,52.25
S08254,69.7,19.4,52.8,64.4,8.03,64.0,52.46
S08255,81.1,15.4,48.6,58.6,8.47,61.7,65.6
S08256,94.3,33.6,63.4,74.7,5.23,61.0,70.52
S08257,91.2,16.9,52.7,67.3,8.37,44.5,54.45
S08258,82.3,20.3,53.5,66.2,8.63,100.0,67.32
S08259,76.8,24.6,33.8,50.8,4.81,49.3,51.26
S08260,82.7,24.5,63.1,70.9,8.42,46.5,77.63
S08261,74.8,19.6,49.5,59.5,5.79,77.4,55.57
S08262,97.2,16.9,49.9,73.7,5.14,54.4,67.95
S08263,78.1,32.2,65.2,73.0,9.09,54.6,72.6
S08264,79.1,17.3,51.9,61.4,6.29,83.3,52.68
S08265,57.8,14.9,39.7,51.0,6.64,68.6,52.56
S08266,78.0,13.5,49.0,60.8,8.69,69.6,67.37
S08267,88.4,5.9,39.5,55.9,7.13,26.6,56.84
S08268,69.3,23.8,49.0,65.2,7.28,63.0,63.21
S08269,72.5,1.6,36.2,48.5,7.26,34.9,50.74
S08270,87.9,18.0,56.7,64.4,7.92,45.9,64.99
S08271,65.2,16.6,45.4,64.8,7.23,58.5,56.72
S08272,90.6,33.7,58.2,67.2,7.64,54.3,63.48
S08273,74.7,5.2,51.0,62.2,6.9,68.1,54.89
S08274,76.1,11.7,44.3,58.0,7.92,70.4,65.33
S08275,68.8,17.0,38.5,49.5,7.88,71.9,44.51
S08276,83.8,16.6,58.3,69.8,9.78,28.1,57.96
S08277,100.0,14.2,51.1,66.5,7.04,100.0,63.42
S08278,87.8,17.4,54.3,58.4,7.28,54.5,53.36
S08279,71.4,9.2,42.1,58.0,7.79,79.3,58.13
S08280,91.4,20.5,62.3,75.8,8.66,4.7,57.86
S08281,76.8,1.7,36.3,48.6,6.19,49.7,48.98
S08282,93.7,17.8,50.6,70.0,7.62,25.8,69.54
S08283,88.1,13.8,47.9,58.6,4.49,37.8,57.62
S08284,50.6,25.1,44.2,59.3,7.17,56.0,55.66
S08285,70.0,30.3,49.6,59.8,8.79,48.3,68.14
S08286,89.4,15.7,45.9,60.5,6.63,81.3,53.2
S08287,81.5,27.7,54.0,72.6,7.71,90.4,71.6
S08288,69.8,15.8,39.6,56.7,6.87,35.7,48.6
S08289,73.7,11.2,43.3,43.3,6.47,45.2,54.36
S08290,60.9,30.2,52.2,54.8,8.67,34.4,66.0
S08291,79.1,21.6,43.7,58.5,6.25,78.1,54.3
S08292,100.0,18.0,63.1,83.1,7.85,58.2,74.05
S08293,88.0,22.8,51.0,65.5,7.87,55.6,67.99
S08294,100.0,19.9,63.1,75.9,6.48,61.2,66.58
S08295,88.8,17.5,53.8,67.9,7.69,48.8,64.0
S08296,90.3,8.7,45.0,62.7,6.38,37.9,57.98
S08297,99.7,16.1,62.5,80.1,8.13,56.0,67.89
S08298,83.8,22.4,50.1,66.7,5.92,49.7,56.1
S08299,78.1,17.1,54.6,67.8,7.09,61.9,62.83
S08300,90.3,24.3,44.2,61.5,7.2,22.4,70.84
S08301,94.5,20.7,64.4,75.6,8.84,58.7,71.38
S08302,75.2,11.9,46.1,61.6,7.67,41.2,53.3
S08303,72.8,8.8,50.7,63.8,8.65,58.0,52.47
S08304,81.4,16.9,53.6,68.9,8.17,73.1,71.11
S08305,88.3,14.3,63.5,62.6,8.16,43.9,68.93
S08306,88.0,20.4,42.9,68.3,7.1,78.9,62.59
S08307,65.8,13.0,59.6,55.4,8.73,20.2,51.29
S08308,99.1,13.7,59.5,66.9,7.07,85.9,61.31
S08309,73.6,25.4,47.2,58.4,5.42,79.8,54.1
S08310,77.3,19.0,42.3,58.7,7.24,37.3,53.88
S08311,71.0,13.1,39.5,63.2,8.04,37.4,51.11
S08312,100.0,18.1,49.0,58.9,5.57,25.1,54.82
S08313,82.4,27.7,56.5,64.5,6.44,73.4,72.99
S08314,71.5,20.1,45.7,46.4,6.02,48.4,62.6
S08315,88.6,22.2,62.3,74.0,8.44,46.9,63.3
S08316,87.7,12.7,50.0,67.1,9.51,32.5,59.08
S08317,78.1,25.2,53.3,58.6,7.25,91.2,58.95
S08318,88.4,34.2,68.2,84.2,8.14,35.5,79.26
S08319,71.7,12.5,58.4,69.3,8.11,55.5,58.32
S08320,75.1,9.7,46.1,62.2,9.36,59.3,51.83
S08321,59.9,19.2,42.0,58.2,6.72,47.0,62.9
S08322,66.8,24.1,47.2,58.3,7.24,43.0,61.1
S08323,98.1,17.4,52.3,72.0,7.09,47.6,59.33
S08324,96.4,10.6,60.4,75.0,7.59,66.3,74.83
S08325,80.7,17.2,76.8,73.4,10.0,48.1,64.35
S08326,96.6,22.2,51.8,71.9,7.54,87.5,73.29
S08327,78.4,15.2,50.2,60.8,6.47,39.5,70.8
S08328,77.6,22.3,50.3,55.4,6.11,70.1,58.44
S08329,80.6,26.2,61.2,66.1,9.0,19.9,65.97
S08330,78.8,19.7,57.2,66.3,6.47,39.5,61.87
S08331,77.8,17.8,56.0,64.9,8.3,38.7,75.4
S08332,91.4,23.8,42.1,55.6,6.68,32.9,68.93
S08333,81.5,12.0,37.5,57.0,5.98,60.7,49.88
S08334,87.1,11.3,47.9,69.0,8.23,52.8,62.64
S08335,90.3,16.1,47.9,57.5,6.74,9.4,62.42
S08336,83.9,14.6,52.9,65.6,8.01,94.9,61.12
S08337,70.3,12.4,47.9,66.8,8.1,58.5,50.8
S08338,66.5,30.8,43.1,55.8,8.16,55.0,68.24
S08339,81.5,33.2,46.7,73.4,7.18,81.2,72.95
S08340,78.3,15.5,40.6,58.2,8.32,74.8,60.45
S08341,80.9,18.6,39.9,56.8,6.39,49.0,62.49
S08342,79.8,16.7,48.8,49.3,4.56,15.9,43.75
S08343,100.0,25.8,61.4,70.2,8.35,66.3,72.22
S08344,66.7,27.1,45.8,56.5,7.7,35.7,75.03
S08345,60.1,5.6,28.6,48.7,6.77,79.8,47.48
S08346,83.3,21.3,42.8,70.0,5.73,39.5,63.04
S08347,76.2,8.9,44.4,65.8,5.06,46.0,51.74
S08348,83.2,30.3,59.9,70.2,7.56,28.1,57.82
S08349,85.8,21.1,59.2,71.3,9.48,29.8,63.44
S08350,92.8,12.2,52.1,61.1,7.33,52.8,65.77
S08351,64.9,16.3,35.1,56.9,7.07,51.0,48.53
S08352,74.4,16.0,45.1,55.2,7.47,45.5,54.5
S08353,84.3,21.7,65.4,75.1,10.0,96.1,76.13
S08354,87.7,25.3,55.3,73.4,8.4,67.1,64.62
S08355,100.0,10.0,62.0,72.0,6.38,55.2,55.86
S08356,89.6,30.9,66.3,72.3,7.53,0.0,70.57
S08357,79.4,29.2,53.9,67.2,7.9,71.5,66.3
S08358,71.1,11.9,42.1,50.4,6.23,100.0,53.71
S08359,74.4,18.5,66.6,65.7,8.41,51.2,56.16
S08360,74.1,30.0,56.2,59.3,6.52,38.8,59.74
S08361,86.6,26.6,51.7,56.6,5.69,58.3,66.39
S08362,82.6,15.6,53.5,66.6,7.59,26.4,77.88
S08363,66.8,23.7,50.5,59.1,7.4,64.2,60.84
S08364,75.6,39.0,57.2,63.6,7.5,85.0,76.13
S08365,88.8,18.7,45.8,56.1,6.58,41.6,61.34
S08366,83.5,13.6,47.1,54.2,6.75,42.2,56.99
S08367,85.7,19.2,49.6,64.5,8.85,53.4,68.54
S08368,83.8,19.7,59.7,75.1,8.03,45.0,61.04
S08369,96.3,14.3,51.6,62.0,6.35,24.8,56.96
S08370,82.4,21.1,51.4,63.1,5.16,47.3,60.34
S08371,76.1,9.2,37.3,60.4,6.4,43.3,44.83
S08372,70.8,13.3,57.0,63.2,7.69,82.3,62.4
S08373,82.5,23.3,60.0,63.6,6.74,78.1,54.1
S08374,55.6,5.7,29.0,42.4,6.65,82.9,46.92
S08375,78.2,24.3,48.4,61.6,6.79,71.0,61.26
S08376,77.9,3.9,44.5,65.5,7.41,59.1,57.56
S08377,66.4,5.9,38.4,44.8,8.44,37.5,53.05
S08378,70.7,14.5,46.7,63.7,7.5,81.5,66.44
S08379,88.1,20.0,58.7,60.8,7.57,62.0,66.49
S08380,82.3,27.3,52.1,70.1,7.23,30.0,54.96
S08381,81.0,18.4,40.5,56.3,6.9,36.7,45.36
S08382,83.1,16.3,60.3,78.9,8.57,29.7,58.46
S08383,80.9,22.1,51.6,70.0,8.39,14.0,67.9
S08384,92.4,11.9,57.2,76.0,9.95,62.8,60.03
S08385,81.2,19.0,65.1,66.4,8.23,30.2,63.42
S08386,65.4,9.6,45.7,62.9,6.9,39.9,48.88
S08387,96.3,18.6,49.1,79.5,6.41,55.8,67.81
S08388,83.7,17.1,49.2,75.9,8.64,51.2,69.19
S08389,74.1,12.4,51.4,53.6,6.52,40.7,53.71
S08390,67.5,19.2,57.0,63.3,8.47,85.4,67.85
S08391,84.0,19.1,47.9,55.8,6.59,24.5,50.52
S08392,78.8,26.2,48.0,61.5,7.92,25.3,68.59
S08393,95.7,6.8,51.8,64.8,6.23,64.2,58.82
S08394,76.5,17.5,57.3,70.3,8.44,42.5,67.91
S08395,71.6,12.7,41.3,55.5,6.02,41.7,47.32
S08396,89.0,24.1,51.0,59.5,7.83,33.4,51.72
S08397,89.3,23.3,56.0,68.7,7.26,61.8,71.1
S08398,81.7,21.6,56.8,69.9,7.62,59.5,64.81
S08399,86.8,13.1,48.2,67.0,7.03,57.4,66.84
S08400,79.6,24.2,54.0,67.0,7.0,43.3,66.07
S08401,82.3,7.3,52.2,65.0,7.69,40.0,74.39
S08402,91.6,5.9,55.1,62.2,6.3,51.7,64.05
S08403,86.3,9.1,45.0,59.8,6.29,74.3,53.92
S08404,78.3,17.8,43.4,71.9,7.07,86.4,52.02
S08405,93.5,22.7,55.8,75.5,7.02,77.2,64.23
S08406,56.4,1.0,46.2,50.0,6.29,65.1,38.04
S08407,100.0,27.3,53.7,78.4,8.61,74.6,72.06
S08408,62.9,18.9,32.2,50.5,7.1,31.4,49.0
S08409,73.7,7.0,45.3,56.6,7.23,40.7,53.05
S08410,79.6,18.7,45.1,62.7,5.91,65.5,66.17
S08411,78.5,25.6,60.2,70.3,9.99,52.6,65.61
S08412,90.1,22.2,62.5,76.3,10.0,61.8,65.38
S08413,69.4,25.7,54.5,54.6,6.56,74.6,65.7
S08414,82.6,8.4,54.1,70.1,8.97,71.5,70.13
S08415,74.2,15.1,54.1,67.4,7.39,33.2,55.64
S08416,83.0,11.5,41.9,66.1,9.42,55.2,66.45
S08417,79.4,30.0,53.7,66.6,7.9,36.6,71.57
S08418,80.9,22.5,49.2,64.0,7.62,39.5,51.97
S08419,74.5,37.9,33.9,54.1,4.5,20.8,53.34
S08420,74.9,14.7,47.0,62.9,6.45,57.7,53.2
S08421,82.9,12.9,50.9,68.3,7.52,19.3,70.34
S08422,89.4,17.0,52.5,59.9,7.74,62.9,65.74
S08423,74.0,27.6,48.2,55.3,6.04,82.2,57.94
S08424,71.3,15.4,46.7,58.9,6.63,65.6,51.28
S08425,86.1,18.9,62.3,64.6,8.16,56.0,56.62
S08426,79.7,18.7,51.1,64.8,5.84,85.7,66.85
S08427,88.3,18.3,57.1,67.3,7.66,61.5,67.62
S08428,70.9,13.4,66.3,72.3,8.99,37.7,66.95
S08429,62.2,17.0,43.6,56.0,7.96,57.5,47.04
S08430,74.7,16.7,43.2,58.7,7.9,94.2,63.72
S08431,72.3,17.9,49.6,50.2,5.08,33.1,50.24
S08432,79.2,24.6,62.2,64.4,6.51,27.4,58.86
S08433,73.6,30.3,57.6,71.2,9.97,67.3,75.36
S08434,87.4,12.1,58.6,65.2,6.78,50.5,53.12
S08435,77.1,15.3,51.7,68.9,9.02,44.4,63.14
S08436,81.5,12.2,52.1,58.3,6.77,29.8,53.86
S08437,81.6,19.3,55.8,65.3,7.17,16.0,67.1
S08438,81.9,14.2,49.6,71.3,8.12,25.9,65.72
S08439,79.8,19.7,64.0,73.2,7.62,87.3,68.49
S08440,85.1,25.7,69.2,75.4,7.96,54.8,73.73
S08441,72.0,1.0,35.4,41.7,6.52,15.8,44.42
S08442,94.0,21.4,54.5,60.2,6.14,78.7,64.34
S08443,77.6,14.8,52.7,63.7,6.44,79.7,54.11
S08444,66.9,21.2,36.0,56.6,6.86,79.6,52.69
S08445,81.9,11.7,50.0,51.9,7.22,46.5,47.82
S08446,71.5,26.4,46.0,66.7,8.74,49.6,69.7
S08447,86.7,24.4,60.4,68.0,7.6,57.8,70.53
S08448,100.0,22.0,61.6,73.7,8.08,83.0,70.55
S08449,72.1,23.6,49.7,66.6,7.67,43.9,57.5
S08450,83.3,12.8,38.1,59.0,6.16,39.9,54.42
S08451,62.4,13.7,42.0,53.1,7.52,68.9,43.82
S08452,84.5,23.3,58.7,72.8,7.66,79.2,62.57
S08453,71.1,12.6,50.3,59.3,8.41,53.9,56.94
S08454,73.8,28.1,56.7,59.5,6.22,68.4,77.88
S08455,69.0,15.7,47.5,59.6,5.05,57.2,55.37
S08456,87.3,21.5,62.5,78.0,7.71,50.0,70.32
S08457,90.1,32.7,57.7,70.0,7.92,38.4,64.88
S08458,80.2,13.1,51.8,59.6,7.28,31.9,51.04
S08459,71.4,18.5,44.0,62.6,7.53,42.7,65.38
S08460,95.9,25.4,54.8,70.0,8.55,35.5,67.24
S08461,72.5,24.7,57.4,68.1,6.95,60.7,64.43
S08462,58.4,15.7,36.8,44.9,7.17,79.4,53.26
S08463,84.6,14.4,44.9,60.3,7.59,59.1,56.16
S08464,69.0,16.4,44.5,59.1,6.04,36.6,49.63
S08465,89.9,28.1,56.0,65.4,7.32,72.1,59.01
S08466,76.2,16.0,49.0,57.9,7.42,60.9,50.65
S08467,86.0,18.5,73.8,80.3,9.46,64.9,77.23
S08468,94.0,15.0,48.3,56.2,7.14,44.6,56.69
S08469,67.9,22.9,53.7,62.8,7.74,77.7,66.58
S08470,74.3,19.1,54.6,71.4,8.6,77.6,55.82
S08471,79.2,11.0,52.7,64.6,6.5,51.3,61.37
S08472,95.4,11.2,54.8,71.1,9.15,69.4,66.21
S08473,73.4,4.0,50.8,62.6,9.62,77.0,48.59
S08474,74.1,12.2,49.1,66.9,7.47,45.7,63.69
S08475,84.8,23.6,44.7,69.1,6.85,53.4,54.7
S08476,74.2,27.3,48.3,66.1,9.45,56.6,73.31
S08477,81.5,22.8,56.8,66.0,8.45,33.0,65.14
S08478,64.5,21.9,57.0,66.5,7.6,63.8,56.54
S08479,100.0,17.1,60.8,82.2,9.21,75.5,84.9
S08480,66.5,23.4,53.2,71.5,9.09,52.1,67.32
S08481,76.8,20.0,57.5,67.6,7.1,61.8,70.27
S08482,79.7,30.6,55.9,66.9,7.8,83.0,72.56
S08483,99.1,17.3,64.4,67.4,8.19,46.9,67.2
S08484,66.8,27.4,67.2,77.7,7.53,62.2,63.69
S08485,99.8,24.1,51.5,75.6,5.83,43.6,65.94
S08486,87.6,23.1,51.5,60.9,6.37,43.1,62.99
S08487,84.2,3.9,46.5,57.4,5.87,61.8,56.14
S08488,70.2,24.5,61.9,66.3,8.09,59.8,63.34
S08489,85.7,17.1,48.6,61.4,6.08,66.1,62.25
S08490,72.8,14.9,54.0,60.2,7.73,56.5,68.51
S08491,92.7,7.6,61.4,76.9,9.7,64.3,68.28
S08492,70.3,18.0,53.9,59.4,9.21,88.3,51.18
S08493,78.9,18.2,42.7,53.4,5.3,76.2,55.14
S08494,74.4,8.9,39.3,56.3,5.97,61.8,49.44
S08495,70.1,7.7,61.5,50.6,6.57,65.1,52.22
S08496,87.4,21.4,41.9,61.5,6.1,49.0,49.7
S08497,85.4,24.1,41.0,55.6,5.52,51.8,59.63
S08498,92.1,19.3,57.6,78.0,7.49,64.8,65.41
S08499,62.2,26.1,53.0,64.0,8.35,56.8,62.15
S08500,90.6,17.4,61.1,68.9,8.64,70.9,74.05
S08501,100.0,17.6,51.0,75.4,6.93,80.3,62.67
S08502,75.5,11.6,41.6,56.3,7.17,53.0,52.62
S08503,99.0,7.1,54.0,69.4,7.93,14.8,59.01
S08504,77.4,31.0,60.4,73.4,7.37,95.7,70.86
S08505,66.3,25.9,47.3,58.5,8.47,42.0,58.06
S08506,76.9,8.3,50.6,68.4,8.02,58.9,55.49
S08507,90.5,19.1,51.2,68.8,7.05,69.5,74.68
S08508,71.6,17.3,33.5,46.1,5.27,83.2,47.47
S08509,74.0,16.1,47.4,61.2,9.3,91.1,63.79
S08510,85.9,15.1,56.0,58.6,6.68,47.7,59.86
S08511,80.0,20.7,50.6,66.2,7.93,78.8,64.83
